cargo,circunscripcion,departamento,partido,nombre,votos_esc,votos_pre,votos_partido_original,foto,perfil,participacion_politica,casa_politica,familia_apoyos,formula,sector,apoyo_presidencia_primera,apoyo_presidencia_segunda,observacion_adicional,asesor,corporacion,partido_corto,nombre_titulo,territorio_lectura,grupo_lista_id,votos_lista_grupo,votos_partido_visible,es_lider_lista,tipo_votacion,tiene_foto,foto_path,alerta_voto_individual,alerta_voto_partido,alerta_foto,orden_original
SENADO,NACIONAL,NARIÑO,PARTIDO CONSERVADOR COLOMBIANO,DIELA LILIANA BENAVIDES SOLARTE,92902.0,93046.0,,,"Médico-cirujano, fue médico en el Hospital San Pedro, médico del Hospital Infantil, auditora médica del Hospital Departamental, médico Centro Hospital Guaitarilla E.S.E., Gerente Centro Hospital Guaitarilla E.S.E.","- Alcaldesa de Guaitarilla 2004 electa - N/A votos
- Representante a la Cámara 2010 electa - 47.196 votos
- Representante a la Cámara 2014 electa - 49.000 votos
- Representante a la Cámara 2018 electa - 59.539 votos
- Senadora 2022 electa - 126.000 votos",Independiente,Independiente,,INDEPENDIENTE,No registra,No registra,no se identifica en redes sociales con algun candidato,JULIAN,Senado,Conservador,Diela Liliana Benavides Solarte,NACIONAL · NARIÑO,Senado | NACIONAL | NARIÑO | PARTIDO CONSERVADOR COLOMBIANO,,,True,Voto individual reportado,True,assets/fotos/254_diela_liliana_benavides_solarte.png,OK,Sin voto de lista/partido,OK,254
SENADO,NACIONAL,CORDOBA,PARTIDO CONSERVADOR COLOMBIANO,MARCOS DANIEL PINEDA GARCIA,89986.0,88065.0,,,"Administrador de Empresas, fue alcalde de Montería en dos ocasiones: en el período 2008-2011, convirtiéndose en el alcalde más joven en la historia de la ciudad y nuevamente en el periodo 2016-2019. fue Dirección de Asuntos Políticos y Electorales del gobierno de Álvaro Uribe Vélez","- Alcade de Monteria 2008 electo - 48.000 votos
- Alcalde de Monteria 2015 electo - 83.167 votos
- Senador 2022 electo - 112.000 votos",Pineda,La estructura política de la familia Pineda en Córdoba; hijo de Alejandro Pineda López y heredero de una de las principales casas políticas del departamento.,,DERECHA,ABELARDO DE LA ESPRIELLA,ABELARDO DE LA ESPRIELLA,,JULIAN,Senado,Conservador,Marcos Daniel Pineda Garcia,NACIONAL · CORDOBA,Senado | NACIONAL | CORDOBA | PARTIDO CONSERVADOR COLOMBIANO,,,False,Voto individual reportado,True,assets/fotos/255_marcos_daniel_pineda_garcia.png,OK,Sin voto de lista/partido,OK,255
SENADO,NACIONAL,SANTANDER,PARTIDO CONSERVADOR COLOMBIANO,LUIS EDUARDO DIAZ MATEUS,85591.0,85365.0,,,"Abogado, fue Gerente de Soserautos S.A.S. 2002-2004. Gerente de Copetran Ltda. 2006-2008. Miembro de la mesa de trabajo del sector transporte de la Andi. Directivo del Terminal de Transporte de Bucaramanga, de Insercol S.A., Soserautos S.A., Copetran","- Diputado 2012 electo - 19.987 votos
- Diputado 2015 electo - 23.400 votos
- Diputado 2019 electo - 24.067
- Representante a la Camara 2022 electo - 57.178 votos",Díaz Mateus,Díaz Mateus,,DERECHA,PALOMA VALENCIA,ABELARDO DE LA ESPRIELLA,,JULIAN,Senado,Conservador,Luis Eduardo Diaz Mateus,NACIONAL · SANTANDER,Senado | NACIONAL | SANTANDER | PARTIDO CONSERVADOR COLOMBIANO,,,True,Voto individual reportado,True,assets/fotos/256_luis_eduardo_diaz_mateus.png,OK,Sin voto de lista/partido,OK,256
SENADO,NACIONAL,NORTE DE SANTANDER,PARTIDO CONSERVADOR COLOMBIANO,JUAN CARLOS GARCIA GOMEZ,81590.0,80836.0,,,"Abogado, Gómez y su familia concentran poder en las cajas de compensación familiar. Manejan los hilos de poder de Comfaoriente, la Caja de Compensación Familiar del Oriente, y en Comfanorte, la Caja de Compensación Familiar de Norte de Santander.","- Concejal Cúcuta 2004-2011 electo N/A votos
- Representante a la Cámara 2010 electo - 39.475 votos
- Representante a la Cámara 2014 electo - 40.243 votos
- Senador 2018 electo - 87.000 votos
- Senador 2022 electo - 91.000 votos",Independiente,Independiente,,DERECHA,ABELARDO DE LA ESPRIELLA,ABELARDO DE LA ESPRIELLA,"No se identifica en redes sociales con algun candidato, pero el pertenece al bloque conservador tradicional del Congreso.",JULIAN,Senado,Conservador,Juan Carlos Garcia Gomez,NACIONAL · NORTE DE SANTANDER,Senado | NACIONAL | NORTE DE SANTANDER | PARTIDO CONSERVADOR COLOMBIANO,,,True,Voto individual reportado,True,assets/fotos/257_juan_carlos_garcia_gomez.png,OK,Sin voto de lista/partido,OK,257
SENADO,NACIONAL,TOLIMA,PARTIDO CONSERVADOR COLOMBIANO,SANTIAGO BARRETO TRIANA,79683.0,79020.0,,,"Administrador de empresas, especialista y con maestría, se desempeñó como secretario General en la Gobernación de Ricardo Orozco y creció en lo político de la mano de su tío el actual senador.",No Registra,Los Barreto,Ex Gobernador Oscar Barreto,,DERECHA,PALOMA VALENCIA,ABELARDO DE LA ESPRIELLA,no se identifica para segunda vuelta,JULIAN,Senado,Conservador,Santiago Barreto Triana,NACIONAL · TOLIMA,Senado | NACIONAL | TOLIMA | PARTIDO CONSERVADOR COLOMBIANO,,,False,Voto individual reportado,True,assets/fotos/258_santiago_barreto_triana.png,OK,Sin voto de lista/partido,OK,258
SENADO,NACIONAL,VALLE,PARTIDO DE LA UNIÓN POR LA GENTE - PARTIDO DE LA U,NORMA HURTADO SANCHEZ,138045.0,136036.0,1550493.0,,"Abogada de la Universidad Santiago de Cali; especializada en Derecho Administrativo, Gobierno Municipal y Gerencia en Salud; magíster en Políticas Públicas de la Universidad del Valle.","- Cámara de Representantes 2018 electa - 64.624 votos.
- Senadora 2022 electa - 128.184 votos",Dilian Francisca Toro,Dilian Francisca Toro,,INDEPENDIENTE,PALOMA VALENCIA,ABELARDO DE LA ESPRIELLA,"no se identifica para segunda vuelta, pero lo mas probable es apoyo a Abelardo",JULIAN,Senado,Partido de la U,Norma Hurtado Sanchez,NACIONAL · VALLE,Senado | NACIONAL | VALLE | PARTIDO DE LA UNIÓN POR LA GENTE - PARTIDO DE LA U,1550493.0,1550493.0,True,Voto individual reportado,True,assets/fotos/259_norma_hurtado_sanchez.png,OK,OK,OK,259
SENADO,NACIONAL,VALLE,PARTIDO DE LA UNIÓN POR LA GENTE - PARTIDO DE LA U,JUAN CARLOS GARCES ROJAS,130890.0,129051.0,,,"Mercadeo y negocios internacionales, empresario y líder político con una sólida formación académica y más de una década de experiencia en la vida pública. fue Codirector Nacional del Partido de la U.","- Diputado 2015 - electo - 47.443 votos
- Diputado 2015 - electo - 75.008 votos
- Senador 2022 - electo - 155.000 votos",Dilian Francisca Toro,Dilian Francisca Toro,,INDEPENDIENTE,PALOMA VALENCIA,ABELARDO DE LA ESPRIELLA,"no se identifica para segunda vuelta, pero lo mas probable es apoyo a Abelardo",JULIAN,Senado,Partido de la U,Juan Carlos Garces Rojas,NACIONAL · VALLE,Senado | NACIONAL | VALLE | PARTIDO DE LA UNIÓN POR LA GENTE - PARTIDO DE LA U,1550493.0,,False,Voto individual reportado,True,assets/fotos/260_juan_carlos_garces_rojas.png,OK,OK,OK,260
SENADO,NACIONAL,NORTE DE SANTANDER,PARTIDO DE LA UNIÓN POR LA GENTE - PARTIDO DE LA U,WILMER RAMIRO CARRILLO MENDOZA,126432.0,125356.0,,,"Arquitecto con especialización en administración de la construcción y gestión pública, fue secretario de infraestructura en la Gobernación de Villamizar","- Cámara de Representantes 2014 electo - 28.000 votos 
- Cámara de Representantes 2018 electo - 66.000 votos
- Cámara de Representantes 2022 electo - 66.000 votos",Grupo Villamizar,Grupo Villamizar,,INDEPENDIENTE,ABELARDO DE LA ESPRIELLA,ABELARDO DE LA ESPRIELLA,,JULIAN,Senado,Partido de la U,Wilmer Ramiro Carrillo Mendoza,NACIONAL · NORTE DE SANTANDER,Senado | NACIONAL | NORTE DE SANTANDER | PARTIDO DE LA UNIÓN POR LA GENTE - PARTIDO DE LA U,,,True,Voto individual reportado,True,assets/fotos/261_wilmer_ramiro_carrillo_mendoza.png,OK,Sin voto de lista/partido,OK,261
SENADO,NACIONAL,LA GUAJIRA,PARTIDO DE LA UNIÓN POR LA GENTE - PARTIDO DE LA U,ALFREDO RAFAEL DELUQUE ZULETA,115480.0,113091.0,,,"Abogado, Se ha dado a conocer públicamente como ""opositor racional"" del gobierno de Gustavo Petro. La principal figura de su carrera ha sido su padre, Jorge Eduardo Deluque Pinto,","- Cámara de Representantes 2010 electo - 2.143 votos
- Cámara de Representantes 2014 electo - 2.800 votos
- Cámara de Representantes 2018 electo - 6.000 votos
- Senador 2022 electo - 113.000 votos",Clan Deluque,Clan Deluque,,DERECHA,ABELARDO DE LA ESPRIELLA,ABELARDO DE LA ESPRIELLA,,JULIAN,Senado,Partido de la U,Alfredo Rafael Deluque Zuleta,NACIONAL · LA GUAJIRA,Senado | NACIONAL | LA GUAJIRA | PARTIDO DE LA UNIÓN POR LA GENTE - PARTIDO DE LA U,,,True,Voto individual reportado,True,assets/fotos/262_alfredo_rafael_deluque_zuleta.png,OK,Sin voto de lista/partido,OK,262
SENADO,NACIONAL,CORDOBA,PARTIDO DE LA UNIÓN POR LA GENTE - PARTIDO DE LA U,JOHN MOISES BESAILE FAYAD,110652.0,107469.0,,,"Administrador de empresas, se ha desempeñado como secretario de Gobierno Departamental, ha logrado gestionar y promover proyectos de alto impacto en áreas estratégicas como el agro, la juventud, la educación, el turismo y la tecnología","- Alcalde de Sahagún 1998 electo - N/A votos
- Senador 2018 electo - 94.352 votos
- Senador 2022 electo - 107.469 votos",Musa Besaile,Musa Besaile,,INDEPENDIENTE,PALOMA VALENCIA,ABELARDO DE LA ESPRIELLA,no se identifica para segunda vuelta,JULIAN,Senado,Partido de la U,John Moises Besaile Fayad,NACIONAL · CORDOBA,Senado | NACIONAL | CORDOBA | PARTIDO DE LA UNIÓN POR LA GENTE - PARTIDO DE LA U,,,True,Voto individual reportado,True,assets/fotos/263_john_moises_besaile_fayad.png,OK,Sin voto de lista/partido,OK,263
SENADO,NACIONAL,CORDOBA,PARTIDO DE LA UNIÓN POR LA GENTE - PARTIDO DE LA U,ANA PAOLA GARCIA SOTO,93567.0,91939.0,,,"Abogada, Asesora Jurídica en la Alcaldía de La Apartada, que desempeñó desde el año 2007 hasta el 2009. En el año 2012 empezó a trabajar como Asesora Externa Contractual en la Alcaldía de Ciénaga de Oro, cargo que desempeñó en las alcaldías de Cáceres-Antioquia, La Unión-Sucre, Buenavista, Ciénaga de Oro, La Apartada, Montelíbano, Puerto Liberador y Puerto Escondido en el departamento de Córdoba.",Camara de Representantes 2022 electa - 57.051 votos,Exgobernador y exsenador Juan Carlos El Gordo Burgos,exgobernador y exsenador Juan Carlos El Gordo Burgos,,INDEPENDIENTE,PALOMA VALENCIA,ABELARDO DE LA ESPRIELLA,"se identifico en redes sociales 

https://www.facebook.com/share/p/1awDV8Dhfn/

https://www.facebook.com/share/p/1VFdHAUkAK/",JULIAN,Senado,Partido de la U,Ana Paola Garcia Soto,NACIONAL · CORDOBA,Senado | NACIONAL | CORDOBA | PARTIDO DE LA UNIÓN POR LA GENTE - PARTIDO DE LA U,,,False,Voto individual reportado,True,assets/fotos/264_ana_paola_garcia_soto.png,OK,Sin voto de lista/partido,OK,264
SENADO,NACIONAL,RISARALDA,PARTIDO DE LA UNIÓN POR LA GENTE - PARTIDO DE LA U,MARIA IRMA NOREA ARBOLEDA,91250.0,89327.0,,,"Contadora Pública, Fue Secretaria de Desarrollo Social de Pereira, gerente de la empresa de servicios públicos Aguas y Aguas de Pereira.",No Registra,"Mauricio Salazar Peláez, Alcalde de Pereira","Mauricio Salazar Peláez, Alcalde de Pereira",,INDEPENDIENTE,PALOMA VALENCIA,ABELARDO DE LA ESPRIELLA,no se identifica para segunda vuelta,JULIAN,Senado,Partido de la U,Maria Irma Norea Arboleda,NACIONAL · RISARALDA,Senado | NACIONAL | RISARALDA | PARTIDO DE LA UNIÓN POR LA GENTE - PARTIDO DE LA U,,,True,Voto individual reportado,True,assets/fotos/265_maria_irma_norea_arboleda.png,OK,Sin voto de lista/partido,OK,265
SENADO,NACIONAL,BOLIVAR,PARTIDO DE LA UNIÓN POR LA GENTE - PARTIDO DE LA U,ANTONIO JOSE CORREA JIMENEZ,86060.0,84239.0,,,"Médico cirujano, desempeñado cargos de asesoría en salud en entidades públicas y privadas, entre ellas Dassalud Sucre, brindando apoyo técnico a la Secretaría de Salud Departamental","- Representante a la Cámara 2002 electo - 32.000 votos
- Representante a la Cámara 2006 electo - 46.000 votos
- Senador 2010 electo - 52.000 votos
- Senador 2014 electo - 68.000 votos
- Senador 2018 electo - 84.000 votos
- Senador 2022 electo - 93.219 votos",Independiente,"- Juan Carlos Gossaín
- Dumek Turbay en algunas etapas",,IZQUIERDA,IVAN CEPEDA,IVAN CEPEDA,,JULIAN,Senado,Partido de la U,Antonio Jose Correa Jimenez,NACIONAL · BOLIVAR,Senado | NACIONAL | BOLIVAR | PARTIDO DE LA UNIÓN POR LA GENTE - PARTIDO DE LA U,,,True,Voto individual reportado,True,assets/fotos/266_antonio_jose_correa_jimenez.png,OK,Sin voto de lista/partido,OK,266
SENADO,NACIONAL,BOLIVAR,PARTIDO LIBERAL COLOMBIANO,LIDIO ARTURO GARCIA TURBAY,179511.0,175388.0,2267398.0,,"Abogado
formación complementaria en administración pública y gestión legislativa","Senador de la República (2018-2022, 2022-2026 y reelegido para 2026-2030)
Presidente del Senado de la República (2019-2020) - 74.095 votos
Representante a la Cámara por Bolívar (2006-2010)",familia García Turbay de Bolívar,,,DERECHA,ABELARDO DE LA ESPRIELLA,ABELARDO DE LA ESPRIELLA,,KARIM,Senado,Liberal,Lidio Arturo Garcia Turbay,NACIONAL · BOLIVAR,Senado | NACIONAL | BOLIVAR | PARTIDO LIBERAL COLOMBIANO,2267398.0,2267398.0,True,Voto individual reportado,True,assets/fotos/267_lidio_arturo_garcia_turbay.png,OK,OK,OK,267
SENADO,NACIONAL,ATLANTICO,PARTIDO LIBERAL COLOMBIANO,YESSID ENRIQUE PULGAR DAZA,152340.0,146507.0,,,"Abogado
Asesor Jurídico y Consultor Político (Sector Privado)","Senador de la República (Periodo 2026–2030)
Senador de la República (2018-2020)
Representante a la Cámara por Cesar (2014-2018)",casa pulgar,EDUARDO PULGAR DAZA,,INDEPENDIENTE,PALOMA VALENCIA,IVAN CEPEDA,,KARIM,Senado,Liberal,Yessid Enrique Pulgar Daza,NACIONAL · ATLANTICO,Senado | NACIONAL | ATLANTICO | PARTIDO LIBERAL COLOMBIANO,,,True,Voto individual reportado,True,assets/fotos/268_yessid_enrique_pulgar_daza.png,OK,Sin voto de lista/partido,OK,268
SENADO,NACIONAL,ANTIOQUIA,PARTIDO LIBERAL COLOMBIANO,MARIA EUGENIA LOPERA MONSALVE,128747.0,126934.0,,,"Contadora Pública
Ingeniera Sanitaria
Especialista en Gerencia de Proyectos
Jefe de Rentas del Departamento de Antioquia (Sector Público Ejecutivo)","Representante a la Cámara por Antioquia (Periodo 2026–2030)
Representante a la Cámara por Antioquia (Periodo 2022–2026)
Diputada de Antioquia (2020-2021)",Renovación,Julian Bedoya,,IZQUIERDA,IVAN CEPEDA,IVAN CEPEDA,,KARIM,Senado,Liberal,Maria Eugenia Lopera Monsalve,NACIONAL · ANTIOQUIA,Senado | NACIONAL | ANTIOQUIA | PARTIDO LIBERAL COLOMBIANO,,,True,Voto individual reportado,True,assets/fotos/269_maria_eugenia_lopera_monsalve.png,OK,Sin voto de lista/partido,OK,269
SENADO,NACIONAL,ATLANTICO,PARTIDO LIBERAL COLOMBIANO,CAMILO ANDRES TORRES VILLALBA,127214.0,122025.0,,,"Administrador de Empresas
formación en administración y experiencia en gerencia empresarial.
Empresario y gerente en el sector privado","Senador de la República período 2026-2030. 122.025 votos
Diputado de la Asamblea del Atlántico (2024-2025). 60.234 votos.",Casa Torres Villalba,"Hijo de Martha Villalba
Sobrino de Euclides Torres",,IZQUIERDA,IVAN CEPEDA,IVAN CEPEDA,,KARIM,Senado,Liberal,Camilo Andres Torres Villalba,NACIONAL · ATLANTICO,Senado | NACIONAL | ATLANTICO | PARTIDO LIBERAL COLOMBIANO,,,False,Voto individual reportado,True,assets/fotos/270_camilo_andres_torres_villalba.png,OK,Sin voto de lista/partido,OK,270
SENADO,NACIONAL,NORTE DE SANTANDER,PARTIDO LIBERAL COLOMBIANO,ALIX YIRLEY VARGAS TORRADO,124270.0,123731.0,,,"Abogada
Ingeniera Agroindustrial
Especialista en Gerencia Pública.
Magíster en Derecho Público.
Gestora Social del Municipio de Cúcuta (2024–2025)
Contratista y Asesora Jurídica / Financiera (Sector Público)",Senadora de la República Periodo 2026–2030),N/R,esposa de ABELARDO DE LA ESPRIELLA,,DERECHA,PALOMA VALENCIA,ABELARDO DE LA ESPRIELLA,,KARIM,Senado,Liberal,Alix Yirley Vargas Torrado,NACIONAL · NORTE DE SANTANDER,Senado | NACIONAL | NORTE DE SANTANDER | PARTIDO LIBERAL COLOMBIANO,,,True,Voto individual reportado,True,assets/fotos/271_alix_yirley_vargas_torrado.png,OK,Sin voto de lista/partido,OK,271
SENADO,NACIONAL,BOGOTA D.C.,PARTIDO LIBERAL COLOMBIANO,GERSSON VARGAS VALDELEON,121936.0,122361.0,,,"No se evidenció información profesional
Líder nacional de opinión en temas de movilidad y tránsito (""Señor Biter"").
Activista y vocero de conductores y motociclistas,",Senador electo de la República (2026-2030),N/R,N/R,,INDEPENDIENTE,No registra,No registra,,KARIM,Senado,Liberal,Gersson Vargas Valdeleon,NACIONAL · BOGOTA D.C.,Senado | NACIONAL | BOGOTA D.C. | PARTIDO LIBERAL COLOMBIANO,,,True,Voto individual reportado,True,assets/fotos/272_gersson_vargas_valdeleon.png,OK,Sin voto de lista/partido,OK,272
SENADO,NACIONAL,VALLE,PARTIDO LIBERAL COLOMBIANO,LEONARDO DE JESUS GALLEGO ARROYAVE,118086.0,115073.0,,,"Abogado
enfocado en derecho administrativo
Abogado litigante y asesor jurídico
Profesional del sector jurídico privado","Senador de la República (Periodo 2026–2030)
Representante a la Cámara por Valle del Cauca (2022-2026) 40.805 votos",ARROYAVE,ARROYAVE,,DERECHA,PALOMA VALENCIA,ABELARDO DE LA ESPRIELLA,,KARIM,Senado,Liberal,Leonardo De Jesus Gallego Arroyave,NACIONAL · VALLE,Senado | NACIONAL | VALLE | PARTIDO LIBERAL COLOMBIANO,,,True,Voto individual reportado,True,assets/fotos/273_leonardo_de_jesus_gallego_arroyave.png,OK,Sin voto de lista/partido,OK,273
SENADO,NACIONAL,CUNDINAMARCA,PARTIDO LIBERAL COLOMBIANO,OSCAR HERNAN SANCHEZ LEON,105408.0,105089.0,,,"Abogado
Especialista en Derecho Constitucional.
Especialista en Derecho Administrativo.
Especialista en Gerencia Pública y Control Fiscal.","Representante a la Cámara por Cundinamarca (Periodo 2026–2030)
Representante a la Cámara por Cundinamarca (Periodo 2022–2026)
Representante a la Cámara por Cundinamarca (Periodo 2018–2022)",OSCAR SANCHEZ,OSCAR SANCHEZ,,DERECHA,ABELARDO DE LA ESPRIELLA,ABELARDO DE LA ESPRIELLA,,KARIM,Senado,Liberal,Oscar Hernan Sanchez Leon,NACIONAL · CUNDINAMARCA,Senado | NACIONAL | CUNDINAMARCA | PARTIDO LIBERAL COLOMBIANO,,,True,Voto individual reportado,True,assets/fotos/274_oscar_hernan_sanchez_leon.png,OK,Sin voto de lista/partido,OK,274
SENADO,NACIONAL,SUCRE,PARTIDO LIBERAL COLOMBIANO,HECTOR OLIMPO ESPINOSA OLIVER,97942.0,96310.0,,,"Abogado
Especialista en Derecho Administrativo
Viceministro del Interior de Colombia (2017–2018)","Senador de la República (Periodo 2026–2030)
Gobernador del Departamento de Sucre (Periodo 2020–2023)",ESPINOSA OLIVER,ESPINOSA OLIVER,,DERECHA,PALOMA VALENCIA,ABELARDO DE LA ESPRIELLA,,KARIM,Senado,Liberal,Hector Olimpo Espinosa Oliver,NACIONAL · SUCRE,Senado | NACIONAL | SUCRE | PARTIDO LIBERAL COLOMBIANO,,,True,Voto individual reportado,True,assets/fotos/275_hector_olimpo_espinosa_oliver.png,OK,Sin voto de lista/partido,OK,275
SENADO,NACIONAL,CORDOBA,PARTIDO LIBERAL COLOMBIANO,FABIO RAUL AMIN SALEME,97047.0,95082.0,,,"Economista
Especialista en Gobierno y Gestión Pública
Magíster (Máster) en Gestión Pública.","Senador de la República (Periodo 2026–2030)
Senador de la República (Periodo 2022–2026)
Senador de la República (Periodo 2018–2022)",SALEME,SALEME,,IZQUIERDA,IVAN CEPEDA,IVAN CEPEDA,,KARIM,Senado,Liberal,Fabio Raul Amin Saleme,NACIONAL · CORDOBA,Senado | NACIONAL | CORDOBA | PARTIDO LIBERAL COLOMBIANO,,,True,Voto individual reportado,True,assets/fotos/276_fabio_raul_amin_saleme.png,OK,Sin voto de lista/partido,OK,276
SENADO,NACIONAL,VALLE,PARTIDO LIBERAL COLOMBIANO,ALVARO HENRY MONEDERO RIVERA,89544.0,88319.0,,,"Administrador de Empresas
Especialista en Administración Pública","Senador de la República (Periodo 2026–2030)
Representante a la Cámara por el Valle del Cauca (Periodo 2022–2026)
Representante a la Cámara por el Valle del Cauca (Periodo 2018–2022)",ABADÍA,MONEDERO,,DERECHA,PALOMA VALENCIA,ABELARDO DE LA ESPRIELLA,,KARIM,Senado,Liberal,Alvaro Henry Monedero Rivera,NACIONAL · VALLE,Senado | NACIONAL | VALLE | PARTIDO LIBERAL COLOMBIANO,,,False,Voto individual reportado,True,assets/fotos/277_alvaro_henry_monedero_rivera.png,OK,Sin voto de lista/partido,OK,277
SENADO,NACIONAL,ANTIOQUIA,PARTIDO LIBERAL COLOMBIANO,SANTIAGO MONTOYA MONTOYA,89116.0,88962.0,,,"Abogado
formación avanzada y enfoque técnico orientado a la Gerencia de Proyectos y la administración pública territorial.
Asesor Jurídico y Consultor Político (Sector Público/Privado)","Senador de la República (Periodo 2026–2030)
Alcalde Municipal de Sabaneta, Antioquia (Periodo 2020–2023)",N/R,N/R,,DERECHA,PALOMA VALENCIA,ABELARDO DE LA ESPRIELLA,,KARIM,Senado,Liberal,Santiago Montoya Montoya,NACIONAL · ANTIOQUIA,Senado | NACIONAL | ANTIOQUIA | PARTIDO LIBERAL COLOMBIANO,,,False,Voto individual reportado,True,assets/fotos/278_santiago_montoya_montoya.png,OK,Sin voto de lista/partido,OK,278
SENADO,NACIONAL,ATLANTICO,PARTIDO LIBERAL COLOMBIANO,LAURA ESTER FORTICH SANCHEZ,86337.0,84607.0,,,"Administradora de Empresas.
Especialista en Mercadeo.
Magíster (Máster) en Administración de Empresas.","Senadora de la República (Periodo 2026–2030)
Senadora de la República (Periodo 2022–2026)
Senadora de la República (Periodo 2018–2022)",CASA ASHTON,"SOBRINA POLITICA DE ALVARO ANTONIO ASHTON GIRALDO
ESPOSA DE DAVID ASHTON CABRERA",,IZQUIERDA,IVAN CEPEDA,IVAN CEPEDA,,KARIM,Senado,Liberal,Laura Ester Fortich Sanchez,NACIONAL · ATLANTICO,Senado | NACIONAL | ATLANTICO | PARTIDO LIBERAL COLOMBIANO,,,False,Voto individual reportado,True,assets/fotos/279_laura_ester_fortich_sanchez.png,OK,Sin voto de lista/partido,OK,279
SENADO,NACIONAL,TOLIMA,PARTIDO POLÍTICO MIRA,ANA PAOLA AGUDELO GARCIA,103068.0,101679.0,886354.0,,PROFESIONAL EN LENGUAS EXTRANJERAS Y NEGOCIOS INTERNACIONALES - REPRESENTANTE A LA CAMARA COLOMBIANOS EN EL EXTERIOR - VICEPRESIDENTA PARTIDO MIRA - SENADORA 2018,COLOMBIANOS EN EL EXTERIOR - 32806 - 2014 / SENADO - SENADORA - LISTA CERRADA 564737 - 2022,,SECTORES CRISTIANOS,NO TENIA FORMULA DEFINIDA,DERECHA,PALOMA VALENCIA,ABELARDO DE LA ESPRIELLA,,DIEGO,Senado,MIRA,Ana Paola Agudelo Garcia,NACIONAL · TOLIMA,Senado | NACIONAL | TOLIMA | PARTIDO POLÍTICO MIRA,886354.0,886354.0,True,Voto individual reportado,True,assets/fotos/280_ana_paola_agudelo_garcia.png,OK,OK,OK,280
